"M","valence","par","item","study","TSlength","scale","MpD","pop","retro","TSlength_c","MpD_c"
0,0,628,2,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,3,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,4,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,5,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,6,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,7,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,8,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,9,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,10,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,11,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,12,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,13,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,14,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,15,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,16,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,17,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,18,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,19,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,20,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,628,21,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,22,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,23,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,24,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,25,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,26,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,27,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,28,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,29,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,30,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,1,628,31,7,15,0,3.7,1,0,-85.8562874251497,-2.11428571428571
0,0,629,3,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,4,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,5,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,6,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,7,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,8,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,10,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,11,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,12,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,13,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,14,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,15,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,16,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,17,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,18,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,19,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,629,20,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,22,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,23,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,24,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,25,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,26,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,27,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,28,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,29,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,30,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,1,629,31,7,16,0,3.7,1,0,-84.8562874251497,-2.11428571428571
0,0,630,1,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,2,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,3,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,4,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,6,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,8,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,9,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,10,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,11,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,13,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,14,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,15,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,16,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,17,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,18,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,20,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,630,21,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,22,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,23,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,24,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,25,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,28,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,29,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,30,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,1,630,31,7,71,0,3.7,1,0,-29.8562874251497,-2.11428571428571
0,0,631,6,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,0,631,8,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,0,631,17,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,0,631,18,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,0,631,19,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,0,631,21,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,22,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,23,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,24,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,25,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,26,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,27,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,28,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,29,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,30,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,1,631,31,7,63,0,3.7,1,0,-37.8562874251497,-2.11428571428571
0,0,632,2,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,3,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,4,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,6,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,10,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,13,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,17,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,632,19,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,22,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,23,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,24,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,25,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,26,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,27,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,28,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,29,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,30,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,1,632,31,7,108,0,3.7,1,0,7.1437125748503,-2.11428571428571
0,0,633,1,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,3,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,4,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,5,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,6,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,10,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,13,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,633,15,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,1,633,22,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
1,1,633,23,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,1,633,24,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
1,1,633,25,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,1,633,27,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,1,633,28,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,1,633,29,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,1,633,30,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
1,1,633,31,7,72,0,3.7,1,0,-28.8562874251497,-2.11428571428571
0,0,634,1,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,3,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,4,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,5,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,0,634,6,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,8,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,9,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,10,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,12,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,13,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,14,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,15,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,16,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,0,634,17,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,18,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,19,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,20,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,634,21,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,1,634,22,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,1,634,23,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,1,634,24,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,1,634,25,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,1,634,26,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,1,634,27,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,1,634,28,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,1,634,29,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
1,1,634,30,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,1,634,31,7,98,0,3.7,1,0,-2.8562874251497,-2.11428571428571
0,0,635,1,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,3,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,6,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,8,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,9,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,10,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,13,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,14,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,17,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,19,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,635,20,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,22,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,23,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,24,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,25,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
1,1,635,26,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
1,1,635,27,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,28,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,29,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,30,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,1,635,31,7,73,0,3.7,1,0,-27.8562874251497,-2.11428571428571
0,0,636,3,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,0,636,4,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,1,636,22,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,1,636,24,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,1,636,26,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,1,636,27,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,1,636,29,7,61,0,3.7,1,0,-39.8562874251497,-2.11428571428571
0,0,637,3,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,0,637,8,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,0,637,10,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,0,637,15,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,22,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,23,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,24,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,25,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,26,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,27,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,28,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,29,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,30,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,1,637,31,7,24,0,3.7,1,0,-76.8562874251497,-2.11428571428571
0,0,638,3,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,6,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,10,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,13,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,15,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,16,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,17,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,18,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,638,19,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,22,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,23,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,24,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,25,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,26,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,27,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,28,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,29,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,30,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,1,638,31,7,65,0,3.7,1,0,-35.8562874251497,-2.11428571428571
0,0,639,1,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,3,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,4,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,6,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,8,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,9,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,10,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,11,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,13,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,15,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,16,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,17,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,18,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,639,19,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,22,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,23,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,24,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,25,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,26,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,27,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
1,1,639,28,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,29,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,30,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,1,639,31,7,88,0,3.7,1,0,-12.8562874251497,-2.11428571428571
0,0,640,1,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,2,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,3,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,4,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,5,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,6,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,7,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,8,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,9,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,10,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,11,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,12,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,13,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,14,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,15,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,16,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,17,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,18,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,640,19,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,22,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,23,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,24,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,25,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,26,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,27,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,28,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,29,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,30,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,1,640,31,7,130,0,3.7,1,0,29.1437125748503,-2.11428571428571
0,0,641,4,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,641,6,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,641,10,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,641,13,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,641,15,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,641,16,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,641,17,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,22,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,23,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,24,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,25,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,26,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,27,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,28,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,29,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,30,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,1,641,31,7,78,0,3.7,1,0,-22.8562874251497,-2.11428571428571
0,0,642,2,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,3,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,4,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,5,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,7,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,8,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,10,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,12,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,13,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,14,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,15,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,17,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,18,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,642,19,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,22,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,23,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
1,1,642,24,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,25,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,26,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,27,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,28,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,29,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,642,30,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,643,2,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,3,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,4,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,5,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,6,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,10,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,13,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,16,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,643,17,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,22,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,23,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,24,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
1,1,643,25,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,26,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,27,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,28,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,29,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,30,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,643,31,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,644,1,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,2,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,3,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,4,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,5,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,6,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,8,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,10,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,13,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,14,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,15,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,16,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,17,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,18,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,19,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,20,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
0,0,644,21,7,112,0,3.7,1,0,11.1437125748503,-2.11428571428571
